Table name,State,District,Area Name,Last residence,"Last residence
Total/Rural/Urban/Country","Place of enumeration
Total/Rural/Urban",Total migrants-Persons,Total migrants-Males,Total migrants-Females,Duration (<1 year)-Persons,Duration (<1 year)-Males,Duration (<1 year)-Females,Duration (1-4 years)-Persons,Duration (1-4 years)-Males,Duration (1-4 years)-Females,Duration (5-9 years)-Persons,Duration (5-9 years)-Males,Duration (5-9 years)-Females,Duration (10-19 years)-Persons,Duration (10-19 years)-Males,Duration (10-19 years)-Females,Duration (20+ years)-Persons,Duration (20+ years)-Males,Duration (20+ years)-Females,Duration (not stated)-Persons,Duration (not stated)-Males,Duration (not stated)-Females
D0302,0.0,0.0,INDIA,Andaman & Nicobar Islands,Rural,Urban,2420.0,1151.0,1269.0,204.0,108.0,96.0,817.0,381.0,436.0,457.0,212.0,245.0,388.0,181.0,207.0,407.0,201.0,206.0,147.0,68.0,79.0
D0302,0.0,0.0,INDIA,Andaman & Nicobar Islands,Urban,Total,12612.0,5782.0,6830.0,1464.0,693.0,771.0,4711.0,2013.0,2698.0,2451.0,1123.0,1328.0,1913.0,903.0,1010.0,1253.0,627.0,626.0,820.0,423.0,397.0
D0302,0.0,0.0,INDIA,Andaman & Nicobar Islands,Urban,Rural,3085.0,1501.0,1584.0,394.0,227.0,167.0,918.0,423.0,495.0,596.0,268.0,328.0,600.0,273.0,327.0,386.0,193.0,193.0,191.0,117.0,74.0
D0302,0.0,0.0,INDIA,Andaman & Nicobar Islands,Urban,Urban,9527.0,4281.0,5246.0,1070.0,466.0,604.0,3793.0,1590.0,2203.0,1855.0,855.0,1000.0,1313.0,630.0,683.0,867.0,434.0,433.0,629.0,306.0,323.0
D0302,0.0,0.0,INDIA,Last residence outside India,Total,Total,5491194.0,2513665.0,2977529.0,199375.0,117611.0,81764.0,489591.0,211653.0,277938.0,423211.0,163969.0,259242.0,761876.0,286806.0,475070.0,3069045.0,1438829.0,1630216.0,548096.0,294797.0,253299.0
D0302,0.0,0.0,INDIA,Last residence outside India,Total,Rural,2651342.0,1066496.0,1584846.0,93070.0,55538.0,37532.0,210354.0,69743.0,140611.0,201882.0,55627.0,146255.0,395061.0,111009.0,284052.0,1479383.0,625408.0,853975.0,271592.0,149171.0,122421.0
D0302,0.0,0.0,INDIA,Last residence outside India,Total,Urban,2839852.0,1447169.0,1392683.0,106305.0,62073.0,44232.0,279237.0,141910.0,137327.0,221329.0,108342.0,112987.0,366815.0,175797.0,191018.0,1589662.0,813421.0,776241.0,276504.0,145626.0,130878.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Total,Total,4509010.0,2150435.0,2358575.0,143736.0,90649.0,53087.0,337434.0,155509.0,181925.0,303674.0,125497.0,178177.0,597303.0,240669.0,356634.0,2816874.0,1375818.0,1441056.0,309989.0,162293.0,147696.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Total,Rural,2127319.0,920328.0,1206991.0,69084.0,44943.0,24141.0,146334.0,55158.0,91176.0,144051.0,45000.0,99051.0,304322.0,97138.0,207184.0,1325610.0,605893.0,719717.0,137918.0,72196.0,65722.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Total,Urban,2381691.0,1230107.0,1151584.0,74652.0,45706.0,28946.0,191100.0,100351.0,90749.0,159623.0,80497.0,79126.0,292981.0,143531.0,149450.0,1491264.0,769925.0,721339.0,172071.0,90097.0,81974.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Afganistan,Total,6596.0,3514.0,3082.0,355.0,249.0,106.0,1093.0,623.0,470.0,633.0,305.0,328.0,2217.0,1110.0,1107.0,1865.0,979.0,886.0,433.0,248.0,185.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Afganistan,Rural,468.0,182.0,286.0,23.0,22.0,1.0,74.0,33.0,41.0,56.0,19.0,37.0,99.0,16.0,83.0,136.0,38.0,98.0,80.0,54.0,26.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Afganistan,Urban,6128.0,3332.0,2796.0,332.0,227.0,105.0,1019.0,590.0,429.0,577.0,286.0,291.0,2118.0,1094.0,1024.0,1729.0,941.0,788.0,353.0,194.0,159.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Bangladesh,Total,2304305.0,1176696.0,1127609.0,21961.0,11293.0,10668.0,62403.0,28297.0,34106.0,87454.0,39686.0,47768.0,270095.0,126485.0,143610.0,1760917.0,915974.0,844943.0,101475.0,54961.0,46514.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Bangladesh,Rural,1116911.0,569979.0,546932.0,8208.0,4125.0,4083.0,22906.0,9775.0,13131.0,37565.0,16414.0,21151.0,131005.0,61125.0,69880.0,873192.0,453217.0,419975.0,44035.0,25323.0,18712.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Bangladesh,Urban,1187394.0,606717.0,580677.0,13753.0,7168.0,6585.0,39497.0,18522.0,20975.0,49889.0,23272.0,26617.0,139090.0,65360.0,73730.0,887725.0,462757.0,424968.0,57440.0,29638.0,27802.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Bhutan,Total,9007.0,4508.0,4499.0,605.0,345.0,260.0,1970.0,1098.0,872.0,1271.0,671.0,600.0,1932.0,967.0,965.0,2597.0,1082.0,1515.0,632.0,345.0,287.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Bhutan,Rural,4220.0,1674.0,2546.0,252.0,168.0,84.0,719.0,381.0,338.0,512.0,203.0,309.0,783.0,239.0,544.0,1605.0,494.0,1111.0,349.0,189.0,160.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Bhutan,Urban,4787.0,2834.0,1953.0,353.0,177.0,176.0,1251.0,717.0,534.0,759.0,468.0,291.0,1149.0,728.0,421.0,992.0,588.0,404.0,283.0,156.0,127.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,China,Total,13537.0,9763.0,3774.0,2484.0,2188.0,296.0,2450.0,1880.0,570.0,1817.0,1421.0,396.0,1919.0,1447.0,472.0,4392.0,2542.0,1850.0,475.0,285.0,190.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,China,Rural,8369.0,6469.0,1900.0,1804.0,1654.0,150.0,1348.0,1195.0,153.0,1010.0,876.0,134.0,1126.0,924.0,202.0,2829.0,1639.0,1190.0,252.0,181.0,71.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,China,Urban,5168.0,3294.0,1874.0,680.0,534.0,146.0,1102.0,685.0,417.0,807.0,545.0,262.0,793.0,523.0,270.0,1563.0,903.0,660.0,223.0,104.0,119.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Indonesia,Total,1182.0,517.0,665.0,128.0,71.0,57.0,321.0,131.0,190.0,166.0,70.0,96.0,171.0,77.0,94.0,316.0,121.0,195.0,80.0,47.0,33.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Indonesia,Rural,184.0,69.0,115.0,19.0,12.0,7.0,29.0,9.0,20.0,23.0,6.0,17.0,30.0,3.0,27.0,54.0,20.0,34.0,29.0,19.0,10.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Indonesia,Urban,998.0,448.0,550.0,109.0,59.0,50.0,292.0,122.0,170.0,143.0,64.0,79.0,141.0,74.0,67.0,262.0,101.0,161.0,51.0,28.0,23.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Iran,Total,1856.0,963.0,893.0,156.0,93.0,63.0,647.0,347.0,300.0,193.0,103.0,90.0,226.0,112.0,114.0,525.0,244.0,281.0,109.0,64.0,45.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Iran,Rural,137.0,91.0,46.0,37.0,28.0,9.0,38.0,23.0,15.0,3.0,2.0,1.0,25.0,12.0,13.0,25.0,17.0,8.0,9.0,9.0,0.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Iran,Urban,1719.0,872.0,847.0,119.0,65.0,54.0,609.0,324.0,285.0,190.0,101.0,89.0,201.0,100.0,101.0,500.0,227.0,273.0,100.0,55.0,45.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Iraq,Total,722.0,502.0,220.0,174.0,156.0,18.0,200.0,134.0,66.0,54.0,35.0,19.0,56.0,32.0,24.0,188.0,110.0,78.0,50.0,35.0,15.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Iraq,Rural,202.0,184.0,18.0,98.0,95.0,3.0,42.0,38.0,4.0,14.0,13.0,1.0,12.0,9.0,3.0,24.0,17.0,7.0,12.0,12.0,0.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Iraq,Urban,520.0,318.0,202.0,76.0,61.0,15.0,158.0,96.0,62.0,40.0,22.0,18.0,44.0,23.0,21.0,164.0,93.0,71.0,38.0,23.0,15.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Japan,Total,1346.0,675.0,671.0,205.0,115.0,90.0,550.0,304.0,246.0,189.0,85.0,104.0,149.0,63.0,86.0,157.0,62.0,95.0,96.0,46.0,50.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Japan,Rural,154.0,79.0,75.0,25.0,19.0,6.0,50.0,33.0,17.0,18.0,6.0,12.0,25.0,7.0,18.0,24.0,7.0,17.0,12.0,7.0,5.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Japan,Urban,1192.0,596.0,596.0,180.0,96.0,84.0,500.0,271.0,229.0,171.0,79.0,92.0,124.0,56.0,68.0,133.0,55.0,78.0,84.0,39.0,45.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Kuwait,Total,15371.0,9224.0,6147.0,2692.0,1959.0,733.0,3715.0,2207.0,1508.0,2159.0,1193.0,966.0,2773.0,1524.0,1249.0,2988.0,1650.0,1338.0,1044.0,691.0,353.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Kuwait,Rural,5162.0,3430.0,1732.0,1394.0,1068.0,326.0,1366.0,879.0,487.0,610.0,373.0,237.0,770.0,461.0,309.0,650.0,381.0,269.0,372.0,268.0,104.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Kuwait,Urban,10209.0,5794.0,4415.0,1298.0,891.0,407.0,2349.0,1328.0,1021.0,1549.0,820.0,729.0,2003.0,1063.0,940.0,2338.0,1269.0,1069.0,672.0,423.0,249.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Malaysia,Total,11284.0,5774.0,5510.0,898.0,604.0,294.0,1962.0,1234.0,728.0,918.0,531.0,387.0,922.0,479.0,443.0,5747.0,2407.0,3340.0,837.0,519.0,318.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Malaysia,Rural,5609.0,3002.0,2607.0,443.0,344.0,99.0,843.0,620.0,223.0,302.0,219.0,83.0,324.0,182.0,142.0,3211.0,1318.0,1893.0,486.0,319.0,167.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Malaysia,Urban,5675.0,2772.0,2903.0,455.0,260.0,195.0,1119.0,614.0,505.0,616.0,312.0,304.0,598.0,297.0,301.0,2536.0,1089.0,1447.0,351.0,200.0,151.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Maldives,Total,835.0,430.0,405.0,191.0,102.0,89.0,335.0,158.0,177.0,91.0,54.0,37.0,71.0,36.0,35.0,53.0,23.0,30.0,94.0,57.0,37.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Maldives,Rural,168.0,114.0,54.0,58.0,37.0,21.0,53.0,37.0,16.0,19.0,15.0,4.0,11.0,7.0,4.0,15.0,7.0,8.0,12.0,11.0,1.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Maldives,Urban,667.0,316.0,351.0,133.0,65.0,68.0,282.0,121.0,161.0,72.0,39.0,33.0,60.0,29.0,31.0,38.0,16.0,22.0,82.0,46.0,36.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Mayanmar,Total,36419.0,17532.0,18887.0,1147.0,631.0,516.0,4315.0,1976.0,2339.0,3264.0,1526.0,1738.0,4654.0,2137.0,2517.0,21293.0,10422.0,10871.0,1746.0,840.0,906.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Mayanmar,Rural,10558.0,5099.0,5459.0,273.0,157.0,116.0,1398.0,636.0,762.0,1517.0,725.0,792.0,2096.0,974.0,1122.0,4780.0,2334.0,2446.0,494.0,273.0,221.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Mayanmar,Urban,25861.0,12433.0,13428.0,874.0,474.0,400.0,2917.0,1340.0,1577.0,1747.0,801.0,946.0,2558.0,1163.0,1395.0,16513.0,8088.0,8425.0,1252.0,567.0,685.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Nepal,Total,778224.0,254608.0,523616.0,52990.0,33228.0,19762.0,135548.0,56124.0,79424.0,115125.0,38938.0,76187.0,179678.0,48594.0,131084.0,240229.0,56924.0,183305.0,54654.0,20800.0,33854.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Nepal,Rural,495031.0,100251.0,394780.0,30434.0,19274.0,11160.0,73032.0,20904.0,52128.0,67724.0,13118.0,54606.0,116438.0,15377.0,101061.0,173501.0,21473.0,152028.0,33902.0,10105.0,23797.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Nepal,Urban,283193.0,154357.0,128836.0,22556.0,13954.0,8602.0,62516.0,35220.0,27296.0,47401.0,25820.0,21581.0,63240.0,33217.0,30023.0,66728.0,35451.0,31277.0,20752.0,10695.0,10057.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Pakistan,Total,707974.0,367129.0,340845.0,6405.0,3134.0,3271.0,20493.0,9616.0,10877.0,19239.0,8939.0,10300.0,35322.0,16628.0,18694.0,558032.0,289003.0,269029.0,68483.0,39809.0,28674.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Pakistan,Rural,188256.0,103356.0,84900.0,1500.0,717.0,783.0,4604.0,1932.0,2672.0,4114.0,1565.0,2549.0,7399.0,2907.0,4492.0,149482.0,81320.0,68162.0,21157.0,14915.0,6242.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Pakistan,Urban,519718.0,263773.0,255945.0,4905.0,2417.0,2488.0,15889.0,7684.0,8205.0,15125.0,7374.0,7751.0,27923.0,13721.0,14202.0,408550.0,207683.0,200867.0,47326.0,24894.0,22432.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Saudi Arabia,Total,37112.0,26158.0,10954.0,9099.0,7336.0,1763.0,10015.0,6873.0,3142.0,5903.0,3730.0,2173.0,6273.0,4061.0,2212.0,2611.0,1814.0,797.0,3211.0,2344.0,867.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Saudi Arabia,Rural,16226.0,12051.0,4175.0,4822.0,3999.0,823.0,4429.0,3224.0,1205.0,2501.0,1620.0,881.0,2407.0,1613.0,794.0,846.0,618.0,228.0,1221.0,977.0,244.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Saudi Arabia,Urban,20886.0,14107.0,6779.0,4277.0,3337.0,940.0,5586.0,3649.0,1937.0,3402.0,2110.0,1292.0,3866.0,2448.0,1418.0,1765.0,1196.0,569.0,1990.0,1367.0,623.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Singapore,Total,9678.0,5613.0,4065.0,1363.0,971.0,392.0,2545.0,1627.0,918.0,1184.0,728.0,456.0,955.0,559.0,396.0,2702.0,1119.0,1583.0,929.0,609.0,320.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Singapore,Rural,3466.0,2175.0,1291.0,521.0,416.0,105.0,723.0,596.0,127.0,284.0,199.0,85.0,306.0,201.0,105.0,1254.0,488.0,766.0,378.0,275.0,103.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Singapore,Urban,6212.0,3438.0,2774.0,842.0,555.0,287.0,1822.0,1031.0,791.0,900.0,529.0,371.0,649.0,358.0,291.0,1448.0,631.0,817.0,551.0,334.0,217.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Sri Lanka,Total,124709.0,61944.0,62765.0,1327.0,683.0,644.0,7168.0,3338.0,3830.0,4860.0,2269.0,2591.0,9779.0,4279.0,5500.0,96642.0,48832.0,47810.0,4933.0,2543.0,2390.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Sri Lanka,Rural,64116.0,31814.0,32302.0,505.0,259.0,246.0,2026.0,975.0,1051.0,1992.0,923.0,1069.0,4106.0,1781.0,2325.0,53072.0,26615.0,26457.0,2415.0,1261.0,1154.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Sri Lanka,Urban,60593.0,30130.0,30463.0,822.0,424.0,398.0,5142.0,2363.0,2779.0,2868.0,1346.0,1522.0,5673.0,2498.0,3175.0,43570.0,22217.0,21353.0,2518.0,1282.0,1236.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Turkey,Total,64.0,30.0,34.0,13.0,7.0,6.0,33.0,15.0,18.0,8.0,4.0,4.0,6.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Turkey,Rural,7.0,4.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Turkey,Urban,57.0,26.0,31.0,11.0,5.0,6.0,31.0,15.0,16.0,8.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,United Arab Emirates,Total,69607.0,46188.0,23419.0,15842.0,12368.0,3474.0,18795.0,12292.0,6503.0,10649.0,6358.0,4291.0,12860.0,7592.0,5268.0,6590.0,4216.0,2374.0,4871.0,3362.0,1509.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,United Arab Emirates,Rural,23809.0,17772.0,6037.0,7156.0,6010.0,1146.0,6094.0,4594.0,1500.0,3175.0,2118.0,1057.0,4011.0,2513.0,1498.0,1817.0,1291.0,526.0,1556.0,1246.0,310.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,United Arab Emirates,Urban,45798.0,28416.0,17382.0,8686.0,6358.0,2328.0,12701.0,7698.0,5003.0,7474.0,4240.0,3234.0,8849.0,5079.0,3770.0,4773.0,2925.0,1848.0,3315.0,2116.0,1199.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Kazakstan,Total,79.0,36.0,43.0,9.0,5.0,4.0,34.0,17.0,17.0,16.0,6.0,10.0,13.0,4.0,9.0,4.0,1.0,3.0,3.0,3.0,0.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Kazakstan,Rural,25.0,13.0,12.0,2.0,1.0,1.0,13.0,12.0,1.0,3.0,0.0,3.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Kazakstan,Urban,54.0,23.0,31.0,7.0,4.0,3.0,21.0,5.0,16.0,13.0,6.0,7.0,9.0,4.0,5.0,1.0,1.0,0.0,3.0,3.0,0.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Vietnam,Total,1003.0,244.0,759.0,31.0,14.0,17.0,153.0,50.0,103.0,124.0,30.0,94.0,182.0,28.0,154.0,396.0,77.0,319.0,117.0,45.0,72.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Vietnam,Rural,610.0,74.0,536.0,16.0,4.0,12.0,70.0,11.0,59.0,80.0,8.0,72.0,125.0,8.0,117.0,230.0,11.0,219.0,89.0,32.0,57.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Vietnam,Urban,393.0,170.0,223.0,15.0,10.0,5.0,83.0,39.0,44.0,44.0,22.0,22.0,57.0,20.0,37.0,166.0,66.0,100.0,28.0,13.0,15.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Elsewhere,Total,378100.0,158387.0,219713.0,25661.0,15097.0,10564.0,62689.0,27168.0,35521.0,48357.0,18815.0,29542.0,67050.0,24452.0,42598.0,108628.0,38216.0,70412.0,65715.0,34639.0,31076.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Elsewhere,Rural,183631.0,62446.0,121185.0,11492.0,6532.0,4960.0,26475.0,9251.0,17224.0,22529.0,6578.0,15951.0,33218.0,8778.0,24440.0,58860.0,14588.0,44272.0,31057.0,16719.0,14338.0
D0302,0.0,0.0,INDIA,Countries in Asia beyond India,Elsewhere,Urban,194469.0,95941.0,98528.0,14169.0,8565.0,5604.0,36214.0,17917.0,18297.0,25828.0,12237.0,13591.0,33832.0,15674.0,18158.0,49768.0,23628.0,26140.0,34658.0,17920.0,16738.0
D0302,0.0,0.0,INDIA,Countries in Europe,Total,Total,106580.0,39396.0,67184.0,10882.0,5617.0,5265.0,21472.0,8611.0,12861.0,13955.0,4754.0,9201.0,17803.0,5224.0,12579.0,26265.0,6728.0,19537.0,16203.0,8462.0,7741.0
D0302,0.0,0.0,INDIA,Countries in Europe,Total,Rural,50921.0,12780.0,38141.0,4207.0,2064.0,2143.0,7713.0,1999.0,5714.0,6203.0,1246.0,4957.0,9301.0,1438.0,7863.0,15545.0,1869.0,13676.0,7952.0,4164.0,3788.0
D0302,0.0,0.0,INDIA,Countries in Europe,Total,Urban,55659.0,26616.0,29043.0,6675.0,3553.0,3122.0,13759.0,6612.0,7147.0,7752.0,3508.0,4244.0,8502.0,3786.0,4716.0,10720.0,4859.0,5861.0,8251.0,4298.0,3953.0
D0302,0.0,0.0,INDIA,Countries in Europe,France,Total,1597.0,798.0,799.0,314.0,163.0,151.0,457.0,245.0,212.0,225.0,109.0,116.0,214.0,98.0,116.0,227.0,109.0,118.0,160.0,74.0,86.0
D0302,0.0,0.0,INDIA,Countries in Europe,France,Rural,282.0,136.0,146.0,81.0,37.0,44.0,71.0,36.0,35.0,35.0,20.0,15.0,27.0,12.0,15.0,50.0,25.0,25.0,18.0,6.0,12.0
D0302,0.0,0.0,INDIA,Countries in Europe,France,Urban,1315.0,662.0,653.0,233.0,126.0,107.0,386.0,209.0,177.0,190.0,89.0,101.0,187.0,86.0,101.0,177.0,84.0,93.0,142.0,68.0,74.0
D0302,0.0,0.0,INDIA,Countries in Europe,Germany,Total,2271.0,1157.0,1114.0,403.0,202.0,201.0,714.0,377.0,337.0,282.0,140.0,142.0,291.0,143.0,148.0,391.0,194.0,197.0,190.0,101.0,89.0
D0302,0.0,0.0,INDIA,Countries in Europe,Germany,Rural,597.0,292.0,305.0,143.0,72.0,71.0,157.0,82.0,75.0,64.0,27.0,37.0,68.0,27.0,41.0,124.0,63.0,61.0,41.0,21.0,20.0
D0302,0.0,0.0,INDIA,Countries in Europe,Germany,Urban,1674.0,865.0,809.0,260.0,130.0,130.0,557.0,295.0,262.0,218.0,113.0,105.0,223.0,116.0,107.0,267.0,131.0,136.0,149.0,80.0,69.0
D0302,0.0,0.0,INDIA,Countries in Europe,Portugal,Total,122.0,61.0,61.0,26.0,14.0,12.0,31.0,14.0,17.0,11.0,6.0,5.0,16.0,7.0,9.0,31.0,15.0,16.0,7.0,5.0,2.0
D0302,0.0,0.0,INDIA,Countries in Europe,Portugal,Rural,38.0,18.0,20.0,19.0,10.0,9.0,7.0,2.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
D0302,0.0,0.0,INDIA,Countries in Europe,Portugal,Urban,84.0,43.0,41.0,7.0,4.0,3.0,24.0,12.0,12.0,6.0,3.0,3.0,13.0,6.0,7.0,29.0,14.0,15.0,5.0,4.0,1.0
D0302,0.0,0.0,INDIA,Countries in Europe,UK,Total,11304.0,5867.0,5437.0,2667.0,1413.0,1254.0,3506.0,1823.0,1683.0,1371.0,677.0,694.0,1087.0,548.0,539.0,1392.0,734.0,658.0,1281.0,672.0,609.0
D0302,0.0,0.0,INDIA,Countries in Europe,UK,Rural,2174.0,1158.0,1016.0,923.0,495.0,428.0,543.0,297.0,246.0,174.0,85.0,89.0,130.0,63.0,67.0,131.0,68.0,63.0,273.0,150.0,123.0
D0302,0.0,0.0,INDIA,Countries in Europe,UK,Urban,9130.0,4709.0,4421.0,1744.0,918.0,826.0,2963.0,1526.0,1437.0,1197.0,592.0,605.0,957.0,485.0,472.0,1261.0,666.0,595.0,1008.0,522.0,486.0
D0302,0.0,0.0,INDIA,Countries in Europe,Elsewhere,Total,91286.0,31513.0,59773.0,7472.0,3825.0,3647.0,16764.0,6152.0,10612.0,12066.0,3822.0,8244.0,16195.0,4428.0,11767.0,24224.0,5676.0,18548.0,14565.0,7610.0,6955.0
D0302,0.0,0.0,INDIA,Countries in Europe,Elsewhere,Rural,47830.0,11176.0,36654.0,3041.0,1450.0,1591.0,6935.0,1582.0,5353.0,5925.0,1111.0,4814.0,9073.0,1335.0,7738.0,15238.0,1712.0,13526.0,7618.0,3986.0,3632.0
D0302,0.0,0.0,INDIA,Countries in Europe,Elsewhere,Urban,43456.0,20337.0,23119.0,4431.0,2375.0,2056.0,9829.0,4570.0,5259.0,6141.0,2711.0,3430.0,7122.0,3093.0,4029.0,8986.0,3964.0,5022.0,6947.0,3624.0,3323.0
D0302,0.0,0.0,INDIA,Countries in Africa,Total,Total,381362.0,125076.0,256286.0,15954.0,7336.0,8618.0,54090.0,18055.0,36035.0,48753.0,14587.0,34166.0,73523.0,19905.0,53618.0,116410.0,27968.0,88442.0,72632.0,37225.0,35407.0
D0302,0.0,0.0,INDIA,Countries in Africa,Total,Rural,207406.0,45500.0,161906.0,7828.0,3244.0,4584.0,26478.0,5459.0,21019.0,25315.0,4269.0,21046.0,41035.0,5911.0,35124.0,70762.0,8368.0,62394.0,35988.0,18249.0,17739.0
D0302,0.0,0.0,INDIA,Countries in Africa,Total,Urban,173956.0,79576.0,94380.0,8126.0,4092.0,4034.0,27612.0,12596.0,15016.0,23438.0,10318.0,13120.0,32488.0,13994.0,18494.0,45648.0,19600.0,26048.0,36644.0,18976.0,17668.0
D0302,0.0,0.0,INDIA,Countries in Africa,Kenya,Total,2192.0,1063.0,1129.0,122.0,69.0,53.0,430.0,235.0,195.0,275.0,134.0,141.0,356.0,169.0,187.0,894.0,393.0,501.0,115.0,63.0,52.0
D0302,0.0,0.0,INDIA,Countries in Africa,Kenya,Rural,370.0,180.0,190.0,28.0,18.0,10.0,86.0,45.0,41.0,38.0,20.0,18.0,54.0,26.0,28.0,145.0,58.0,87.0,19.0,13.0,6.0
D0302,0.0,0.0,INDIA,Countries in Africa,Kenya,Urban,1822.0,883.0,939.0,94.0,51.0,43.0,344.0,190.0,154.0,237.0,114.0,123.0,302.0,143.0,159.0,749.0,335.0,414.0,96.0,50.0,46.0
D0302,0.0,0.0,INDIA,Countries in Africa,Mauritius,Total,223.0,104.0,119.0,21.0,11.0,10.0,82.0,44.0,38.0,36.0,12.0,24.0,23.0,9.0,14.0,45.0,20.0,25.0,16.0,8.0,8.0
D0302,0.0,0.0,INDIA,Countries in Africa,Mauritius,Rural,28.0,16.0,12.0,6.0,5.0,1.0,9.0,5.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,0.0
D0302,0.0,0.0,INDIA,Countries in Africa,Mauritius,Urban,195.0,88.0,107.0,15.0,6.0,9.0,73.0,39.0,34.0,33.0,11.0,22.0,19.0,7.0,12.0,41.0,19.0,22.0,14.0,6.0,8.0
D0302,0.0,0.0,INDIA,Countries in Africa,Nigeria,Total,1052.0,620.0,432.0,131.0,82.0,49.0,282.0,178.0,104.0,126.0,63.0,63.0,141.0,76.0,65.0,314.0,182.0,132.0,58.0,39.0,19.0
